 num     #instances         #bytes  class name (module)
3226:             1             16  org.springframework.cglib.core.MethodInfoTransformer
3227:             1             16  org.springframework.cglib.core.SpringNamingPolicy
3228:             1             16  org.springframework.cglib.core.internal.LoadingCache$1
3229:             1             16  org.springframework.cglib.proxy.Enhancer$1
3230:             1             16  org.springframework.cglib.proxy.FixedValueGenerator
3231:             1             16  org.springframework.cglib.proxy.InvocationHandlerGenerator
3232:             1             16  org.springframework.cglib.proxy.LazyLoaderGenerator
3233:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator
3234:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator$1
3235:             1             16  org.springframework.cglib.proxy.NoOp$1
3236:             1             16  org.springframework.cglib.proxy.NoOpGenerator
3237:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator
3238:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareGeneratorStrategy
3239:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareMethodInterceptor
3240:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor
3241:             1             16  org.springframework.context.annotation.ConfigurationClassParser$$Lambda$246/0x0000000800d91bf8
3242:             1             16  org.springframework.context.annotation.ConfigurationClassParser$$Lambda$247/0x0000000800d92438
3243:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$$Lambda$245/0x0000000800d8eb28
3244:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor
3245:             1             16  org.springframework.context.annotation.FullyQualifiedAnnotationBeanNameGenerator
3246:             1             16  org.springframework.context.event.DefaultEventListenerFactory
3247:             1             16  org.springframework.context.event.EventListenerMethodProcessor$$Lambda$753/0x0000000800f9ca40
3248:             1             16  org.springframework.context.expression.BeanExpressionContextAccessor
3249:             1             16  org.springframework.context.expression.BeanFactoryAccessor
3250:             1             16  org.springframework.context.expression.BeanFactoryResolver
3251:             1             16  org.springframework.context.expression.EnvironmentAccessor
3252:             1             16  org.springframework.context.expression.MapAccessor
3253:             1             16  org.springframework.context.expression.StandardBeanExpressionResolver$$Lambda$233/0x0000000800d7bc90
3254:             1             16  org.springframework.context.expression.StandardBeanExpressionResolver$1
3255:             1             16  org.springframework.context.index.CandidateComponentsIndexLoader$$Lambda$199/0x0000000800d2be28
3256:             1             16  org.springframework.context.support.DefaultLifecycleProcessor$$Lambda$756/0x0000000800f9d4f0
3257:             1             16  org.springframework.core.OrderComparator
3258:             1             16  org.springframework.core.ReactiveAdapterRegistry
3259:             1             16  org.springframework.core.ResolvableType$EmptyType
3260:             1             16  org.springframework.core.annotation.AbstractMergedAnnotation$$Lambda$220/0x0000000800d54488
3261:             1             16  org.springframework.core.annotation.AnnotatedElementUtils$$Lambda$665/0x0000000800f5ab80
3262:             1             16  org.springframework.core.annotation.AnnotationAwareOrderComparator
3263:             1             16  org.springframework.core.annotation.AnnotationFilter$1
3264:             1             16  org.springframework.core.annotation.AnnotationFilter$2
3265:             1             16  org.springframework.core.annotation.AnnotationTypeMapping$$Lambda$212/0x0000000800d441c8
3266:             1             16  org.springframework.core.annotation.AnnotationTypeMapping$$Lambda$214/0x0000000800d48618
3267:             1             16  org.springframework.core.annotation.AnnotationTypeMappings$$Lambda$41/0x0000000800c35330
3268:             1             16  org.springframework.core.annotation.AnnotationUtils$$Lambda$376/0x0000000800eab770
3269:             1             16  org.springframework.core.annotation.AnnotationUtils$$Lambda$636/0x0000000800f36000
3270:             1             16  org.springframework.core.annotation.AnnotationUtils$$Lambda$638/0x0000000800f36460
3271:             1             16  org.springframework.core.annotation.AttributeMethods$$Lambda$35/0x0000000800c2ea78
3272:             1             16  org.springframework.core.annotation.AttributeMethods$$Lambda$36/0x0000000800c2ed08
3273:             1             16  org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda$304/0x0000000800dd33d0
3274:             1             16  org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda$306/0x0000000800dd3818
3275:             1             16  org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda$808/0x0000000801005940
3276:             1             16  org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda$809/0x0000000801005b58
3277:             1             16  org.springframework.core.annotation.MergedAnnotationCollectors$$Lambda$810/0x0000000801005d80
3278:             1             16  org.springframework.core.annotation.MergedAnnotationSelectors$FirstDirectlyDeclared
3279:             1             16  org.springframework.core.annotation.MergedAnnotationSelectors$Nearest
3280:             1             16  org.springframework.core.annotation.MissingMergedAnnotation
3281:             1             16  org.springframework.core.annotation.RepeatableContainers$NoRepeatableContainers
3282:             1             16  org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers
3283:             1             16  org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers$$Lambda$37/0x0000000800c2ef40
3284:             1             16  org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$228/0x0000000800d66e48
3285:             1             16  org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$251/0x0000000800da13f8
3286:             1             16  org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$307/0x0000000800dd3a58
3287:             1             16  org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$42/0x0000000800c35c80
3288:             1             16  org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$637/0x0000000800f36248
3289:             1             16  org.springframework.core.convert.support.GenericConversionService$Converters$$Lambda$63/0x0000000800c82670
3290:             1             16  org.springframework.core.io.DefaultResourceLoader$$Lambda$198/0x0000000800d2b108
3291:             1             16  org.springframework.core.io.support.DefaultPropertySourceFactory
3292:             1             16  org.springframework.core.io.support.PathMatchingResourcePatternResolver$$Lambda$249/0x0000000800d99c38
3293:             1             16  org.springframework.core.io.support.ResourcePropertiesPersister
3294:             1             16  org.springframework.core.io.support.SpringFactoriesLoader$$Lambda$14/0x0000000800c1bcd8
3295:             1             16  org.springframework.core.io.support.SpringFactoriesLoader$$Lambda$15/0x0000000800c1bf10
3296:             1             16  org.springframework.core.io.support.SpringFactoriesLoader$$Lambda$20/0x0000000800c1c138
3297:             1             16  org.springframework.core.log.CompositeLog$$Lambda$180/0x0000000800d0cc90
3298:             1             16  org.springframework.core.log.CompositeLog$$Lambda$181/0x0000000800d0ced8
3299:             1             16  org.springframework.core.log.CompositeLog$$Lambda$182/0x0000000800d0d120
3300:             1             16  org.springframework.core.log.CompositeLog$$Lambda$183/0x0000000800d0d368
3301:             1             16  org.springframework.core.log.CompositeLog$$Lambda$184/0x0000000800d0d5b0
3302:             1             16  org.springframework.core.log.CompositeLog$$Lambda$185/0x0000000800d0d7f8
3303:             1             16  org.springframework.core.metrics.DefaultApplicationStartup
3304:             1             16  org.springframework.core.metrics.DefaultApplicationStartup$DefaultStartupStep
3305:             1             16  org.springframework.core.metrics.DefaultApplicationStartup$DefaultStartupStep$DefaultTags
3306:             1             16  org.springframework.core.type.AnnotatedTypeMetadata$$Lambda$300/0x0000000800dd26c8
3307:             1             16  org.springframework.core.type.AnnotatedTypeMetadata$$Lambda$301/0x0000000800dd2d60
3308:             1             16  org.springframework.core.type.AnnotatedTypeMetadata$$Lambda$302/0x0000000800dd2f98
3309:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$216/0x0000000800d51db0
3310:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$217/0x0000000800d52660
3311:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$218/0x0000000800d52898
3312:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$222/0x0000000800d54e28
3313:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$223/0x0000000800d55338
3314:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$224/0x0000000800d55770
3315:             1             16  org.springframework.core.type.AnnotationMetadata$$Lambda$255/0x0000000800daecb8
